Ticker,FiscalDate,Gross Margin (calc),Operating Margin (calc),Net Margin (calc),EBITDA Margin (calc),FCF Margin (calc),ROE (calc),ROA (calc),ROIC (calc),ROCE (calc),P/E (calc),P/S (calc),P/B (calc),P/FCF (calc),EV/EBITDA (calc),EV/Revenue (calc),EV/FCF (calc),Earnings Yield (calc),Debt/Equity (calc),Debt/Assets (calc),Net Debt/EBITDA (calc),Interest Coverage (calc),Current Ratio (calc),Quick Ratio (calc),Asset Turnover (calc),Receivables Turnover (calc),Cash Conversion Cycle (calc),Cash Conversion Ratio (calc),CapEx/Revenue (calc),SBC/Revenue (calc)
GS,2025-09-30,,,0.269889,,0.139752,0.032942,0.002267,,,76.683213,20.695983,2.526067,148.09039,,10.056673,71.960659,0.013041,3.024606,0.208114,,,,,0.008398,0.085981,,0.653978,0.036749,0.015609
GS,2025-12-31,,,0.343169,,-1.24922,0.036944,0.002552,,,68.063203,23.357203,2.514546,-18.697436,,11.349823,-9.085531,0.014692,3.089892,0.213423,,,,,0.007436,0.072395,,-3.525233,0.039468,0.019176
GS,2026-03-31,,,0.326813,,-1.882684,0.045854,0.002733,,,55.816662,18.241586,2.559396,-9.689138,,8.864023,-4.708184,0.017916,3.540723,0.211019,,,,,0.008362,0.082235,,-5.660391,0.032797,0.146862
GWW,2024-12-31,0.395937,0.149539,0.112214,0.165604,0.040161,0.141453,0.0538,0.08243,0.097946,138.658473,15.559361,19.613691,387.428087,97.520361,16.149722,402.128077,0.007212,0.947886,0.360516,2.485021,37.588235,2.488937,1.488503,0.479443,1.896505,385.736527,0.901053,0.06095,0.003307
GWW,2025-03-31,0.39712,0.156061,0.11124,0.171621,0.120994,0.137644,0.055325,0.088772,0.102093,137.500574,15.295582,18.926085,126.416074,92.505782,15.875934,131.212616,0.007273,0.769828,0.309425,2.185386,32.285714,2.741696,1.596926,0.497343,1.817645,368.827441,1.348643,0.029029,0.002787
GWW,2025-06-30,0.385375,0.14888,0.105841,0.163592,0.044357,0.131192,0.053933,0.086599,0.098198,136.644761,14.462621,17.926721,326.053341,91.760769,15.011369,338.424619,0.007318,0.742787,0.30536,2.343624,34.05,2.822178,1.644855,0.509567,1.842233,348.484601,0.782158,0.038428,0.005051
GWW,2025-09-30,0.386085,0.109727,0.063131,0.1239,0.072794,0.082561,0.033228,0.056222,0.07493,224.023043,14.142747,18.495584,194.285471,118.477943,14.679359,201.657148,0.004464,0.76383,0.307414,3.17851,25.6,2.716625,1.587593,0.526334,1.93397,335.803346,2.030612,0.0554,0.003006
GWW,2025-12-31,0.394576,0.143277,0.101921,0.159096,0.060791,0.120717,0.050324,0.078698,0.091142,146.037195,14.884243,17.629222,244.843029,97.104791,15.448988,254.132985,0.006848,0.76606,0.319348,2.703125,32.0,2.826804,1.592784,0.493751,1.899957,387.07601,0.875831,0.028475,0.00339
GWW,2026-03-31,0.399831,0.167229,0.117039,0.180936,0.119992,0.141221,0.058588,0.093754,0.109431,118.671666,13.88924,16.758976,115.751801,79.675726,14.416232,120.143714,0.008427,0.707634,0.293571,2.0,37.904762,2.686221,1.601637,0.500581,1.805101,351.616221,1.331532,0.03585,0.002952
HAL,2024-12-31,0.182888,0.166132,0.109626,0.209804,0.183601,0.058538,0.024036,0.039986,0.046169,47.841806,5.24469,2.800563,28.565739,30.20026,6.336133,34.510395,0.020902,0.81877,0.336186,4.182668,8.275229,2.046612,1.544132,0.219252,1.096346,321.06015,2.36748,0.075936,
HAL,2025-03-31,0.162267,0.145283,0.037659,0.128115,0.013845,0.019678,0.008102,0.029154,0.021544,144.228974,5.431551,2.838112,392.30281,51.218597,6.56188,473.942753,0.006933,0.827047,0.340522,8.266571,3.756757,1.979907,1.457153,0.21514,1.04093,340.674403,1.848039,0.05575,
HAL,2025-06-30,0.148639,0.131942,0.085662,0.182396,0.098367,0.044931,0.0186,0.031643,0.036912,62.336252,5.339875,2.800829,54.285444,35.368862,6.451126,65.582484,0.016042,0.814945,0.337353,5.478607,6.554545,1.997091,1.471595,0.217126,1.108652,316.779304,1.898305,0.064247,
HAL,2025-09-30,0.152857,0.133571,0.003214,0.109821,0.040536,0.001764,0.000715,0.00385,0.017179,1634.595044,5.254055,2.883731,129.615466,57.797897,6.347448,156.589015,0.000612,0.839655,0.340447,8.964228,2.972973,1.954652,1.434834,0.22254,1.085061,329.692889,27.111111,0.046607,
HAL,2025-12-31,0.164398,0.146544,0.104119,0.16705,0.146367,0.056304,0.023551,0.043643,0.033725,49.953669,5.201116,2.81261,35.534675,37.614504,6.283491,42.929597,0.020019,0.777459,0.32519,5.240212,32.75,2.039728,1.507158,0.22619,1.144678,306.74398,1.977929,0.059572,
HAL,2026-03-31,0.144946,0.125694,0.085339,0.179193,0.014994,0.042764,0.018336,0.030864,0.034328,63.823668,5.446633,2.729379,363.243343,36.720771,6.580101,438.835883,0.015668,0.749629,0.321414,5.327479,6.471154,2.083258,1.538017,0.21486,1.039446,335.976533,0.592191,0.035542,
HAS,2024-12-31,0.601761,0.066086,-0.031137,0.04439,0.18927,-0.02963,-0.00541,0.007432,-0.002774,-336.401345,10.47437,9.967663,55.340845,287.982933,12.783556,67.541321,-0.002973,2.946268,0.537924,54.93047,-0.314943,1.6003,1.404624,0.173746,1.197652,248.769226,-7.574344,0.046569,0.019971
HAS,2025-03-31,0.705219,0.220606,0.111149,0.247774,0.106978,0.084281,0.016325,0.031668,0.036486,117.023997,13.007064,9.862865,121.586577,64.068997,15.874609,148.391627,0.008545,2.872297,0.556341,12.332575,4.283654,1.654671,1.398789,0.146871,1.351051,285.513801,1.400609,0.048698,0.020742
HAS,2025-06-30,0.684135,0.228079,-0.872553,-0.750204,0.023246,-3.549564,-0.165391,0.062802,-0.196144,-13.482784,11.764443,47.85801,506.077462,-19.138849,14.35804,617.647607,-0.074169,13.889672,0.647186,-3.770454,-19.066502,1.662486,1.322772,0.189549,1.366397,358.434725,-0.083314,0.049449,0.013153
HAS,2025-09-30,0.619027,0.245838,0.168072,0.284108,0.161514,0.573819,0.042233,0.070174,0.084222,49.479272,8.316084,28.392141,51.48847,35.72391,10.149453,62.839649,0.02021,8.234006,0.606016,6.844749,8.480392,1.704867,1.424236,0.251277,1.394192,272.36506,1.203259,0.040721,0.017441
HAS,2025-12-31,0.609102,0.205754,0.139429,0.245176,0.244208,0.374373,0.036311,0.058643,0.084572,57.234951,7.980197,21.427235,32.677899,39.724585,9.739515,39.882088,0.017472,6.119777,0.59357,7.02031,7.705446,1.380845,1.241997,0.260429,1.364314,218.71206,2.0,0.03465,0.017221
HAS,2026-03-31,0.686263,0.270246,0.19836,0.315737,0.287742,0.306031,0.033455,0.0521,0.06713,58.158095,11.536259,17.798189,40.092308,44.592671,14.07955,48.931082,0.017195,5.588925,0.610981,8.659911,6.839713,1.654302,1.486478,0.168659,1.403592,259.814358,1.702117,0.04989,0.021096
HBAN,2024-12-31,,,0.271238,,0.74565,0.026849,0.002595,,,69.802139,18.933026,1.87412,25.391306,,22.351654,29.976069,0.014326,0.832371,0.080453,,,,,0.009568,,,2.8,0.013818,0.012794
HBAN,2025-03-31,,,0.274479,,0.239063,0.02579,0.002514,,,70.199494,19.268299,1.810469,80.599419,,22.747465,95.152793,0.014245,0.911618,0.088876,,,,,0.00916,,,0.973435,0.028125,0.010937
HBAN,2025-06-30,,,0.276574,,0.257998,0.025612,0.00258,,,69.020771,19.089336,1.767734,73.990267,,22.536188,87.350264,0.014488,0.855887,0.086222,,,,,0.009329,,,1.033582,0.027864,0.016512
HBAN,2025-09-30,,,0.294752,,0.208997,0.028272,0.002992,,,58.815792,17.336051,1.662852,82.94873,,20.466322,97.926305,0.017002,0.783127,0.082877,,,,,0.010151,,,0.774245,0.019213,0.014527
HBAN,2025-12-31,,,0.242637,,0.378682,0.021321,0.002306,,,71.281567,17.295528,1.519807,45.673004,,20.418481,53.919916,0.014029,0.75836,0.082006,,,,,0.009502,,,1.788054,0.055166,0.013558
HBAN,2026-03-31,,,0.203265,,0.155461,0.016075,0.001833,,,70.736393,14.37821,1.137087,92.487834,,16.9744,109.18783,0.014137,0.720977,0.082198,,,,,0.009016,,,1.001912,0.048193,0.017489
HCA,2024-12-31,0.414274,0.155647,0.078644,0.192343,0.069675,-0.57543,0.024163,0.055501,0.060019,57.261824,4.503282,-32.950181,64.633047,38.228176,7.352939,105.532572,0.017464,-18.102041,0.76012,11.685527,5.039773,1.081505,0.96699,0.307244,1.700772,128.112624,1.779555,0.070276,0.004649
HCA,2025-03-31,0.412641,0.155832,0.087877,0.20381,0.036024,-0.457516,0.026924,0.054536,0.062252,51.144411,4.494433,-23.399404,124.761367,36.00656,7.338491,203.709843,0.019552,-13.195794,0.776548,11.65399,5.254113,1.192722,1.061111,0.306381,1.652327,129.52341,1.025466,0.054091,0.005349
HCA,2025-06-30,0.409729,0.159473,0.088847,0.206719,0.163074,-0.376195,0.027765,0.057952,0.068422,49.813976,4.425827,-18.739759,27.139915,34.958007,7.226471,44.313941,0.020075,-10.551661,0.778756,11.321893,5.251761,0.97641,0.863981,0.3125,1.778851,123.494068,2.546884,0.063209,0.005321
HCA,2025-09-30,0.418298,0.154741,0.085747,0.201868,0.163248,-0.307966,0.027499,0.059564,0.071181,50.117165,4.297401,-15.434396,26.324329,34.759177,7.016779,42.982256,0.019953,-8.687723,0.775754,11.249741,5.31016,0.854101,0.757208,0.320702,1.837457,106.362585,2.687766,0.06722,0.005428
HCA,2025-12-31,0.419003,0.162866,0.096244,0.212935,0.044586,-0.311598,0.030929,0.063576,0.073112,43.845848,4.219879,-13.66227,94.646554,32.358242,6.890201,154.538502,0.022807,-8.079808,0.801993,10.93911,5.671329,0.965321,0.864281,0.32136,1.79562,106.460667,1.256124,0.076308,0.005125
HCA,2026-03-31,0.417238,0.149825,0.084777,0.198912,0.046837,-0.25702,0.026363,0.055721,0.068046,50.828705,4.309095,-13.064018,92.002796,35.371875,7.035873,150.221784,0.019674,-7.908139,0.811147,12.387003,4.916096,0.833524,0.746235,0.310968,1.687478,113.872312,1.24321,0.058559,0.0045
HD,2025-01-31,0.328279,0.113213,0.075484,0.139381,0.089915,0.451355,0.03118,0.057741,0.067079,112.743722,8.5103,50.88749,94.647881,72.284592,10.075129,112.051241,0.00887,9.381024,0.648051,9.346585,7.092476,1.105439,0.28722,0.413071,9.192869,197.269182,1.558559,0.02773,0.002871
HD,2025-04-30,0.337691,0.128789,0.086135,0.154331,0.088293,0.431552,0.034622,0.064424,0.076323,98.424973,8.477844,42.475542,96.019589,65.033804,10.036705,113.675172,0.01016,7.704714,0.618121,8.274589,8.385366,1.09307,0.277502,0.401948,7.504425,201.66502,1.259831,0.020223,0.004265
HD,2025-07-31,0.334055,0.144775,0.100515,0.167502,0.082293,0.426723,0.045488,0.078877,0.095083,74.245865,7.462794,31.682413,90.685167,52.745639,8.835014,107.359884,0.013469,5.749742,0.61291,6.528613,11.443478,1.147345,0.341957,0.452548,8.554128,184.991857,1.020215,0.020253,0.002606
HD,2025-10-31,0.334083,0.12945,0.087082,0.15547,0.075256,0.29721,0.033884,0.059477,0.074888,93.833083,8.171139,27.888159,108.577421,62.221641,9.673605,128.542072,0.010657,5.399224,0.61555,8.45077,8.574841,1.050863,0.288416,0.389107,6.673983,226.552927,1.11358,0.021716,0.002902
HD,2026-01-31,0.326352,0.100764,0.067307,0.130138,0.059925,0.200656,0.024464,0.043749,0.053556,131.424712,8.845828,26.371102,147.615961,80.47132,10.472353,174.758816,0.007609,5.100289,0.621818,10.940052,6.552189,1.060665,0.264434,0.363462,7.594036,251.273657,1.301828,0.027698,0.002984
HD,2026-04-30,0.329965,0.119263,0.07875,0.145313,0.124219,0.237062,0.030481,0.055546,0.068967,102.734246,8.090337,24.354399,65.12971,65.912495,9.577946,77.105422,0.009734,4.552184,0.585307,8.552974,8.163666,1.044744,0.278021,0.387057,6.893052,221.300037,1.833992,0.020208,0.004262
HIG,2024-12-31,,,0.125441,,0.279412,0.051864,0.010542,,,45.075717,5.654351,2.337787,20.236624,,5.700381,20.401363,0.022185,0.265459,0.053957,,22.48,,,0.084037,0.517583,,2.196952,,
HIG,2025-03-31,,,0.093044,,0.139861,0.037402,0.007654,,,61.031089,5.678568,2.282687,40.601464,,5.724795,40.931985,0.016385,0.259321,0.05307,,16.66,,,0.082265,0.498932,,1.563492,0.005612,
HIG,2025-06-30,,,0.142673,,0.179381,0.056799,0.011896,,,38.6428,5.513276,2.194862,30.735081,,5.558157,30.985284,0.025878,0.249401,0.052236,,25.92,,,0.083382,0.505436,,1.297487,0.005736,
HIG,2025-09-30,,,0.151112,,0.250874,0.058537,0.012707,,,35.601469,5.379822,2.083988,21.444276,,5.423617,21.618846,0.028089,0.236856,0.051415,,27.36,,,0.084087,0.523743,,1.701852,0.006296,
HIG,2025-12-31,,,0.157543,,0.245438,0.059592,0.013152,,,33.996097,5.355842,2.025902,21.821559,,5.399441,21.9992,0.029415,0.230307,0.050827,,29.836735,,,0.08348,0.531502,,1.598585,0.006408,
HIG,2026-03-31,,,0.119704,,0.141798,0.045317,0.009916,,,44.917741,5.376812,2.035554,37.918724,,5.420583,38.227407,0.022263,0.231457,0.050648,,22.14,,,0.082841,0.518001,,1.220794,0.004335,
HII,2024-12-31,0.106858,0.031957,0.040945,0.080559,0.09221,0.026361,0.010131,0.011455,0.017268,86.217936,3.530228,2.272783,38.284499,55.04052,4.434023,48.085942,0.011599,0.73039,0.280702,9.801653,5.851852,1.079238,1.009696,0.247426,14.169811,-27.297292,3.178862,0.037949,0.002663
HII,2025-03-31,0.144111,0.054133,0.054499,0.107535,-0.168983,0.031217,0.012311,0.014787,0.023251,71.173196,3.878861,2.221832,-22.954126,45.305462,4.871911,-28.830749,0.01405,0.713597,0.281418,10.323129,7.678571,1.065126,0.989846,0.225894,7.064599,-8.699328,-2.651007,0.024506,0.008778
HII,2025-06-30,0.128164,0.050292,0.049319,0.097015,0.235886,0.031135,0.012564,0.016522,0.023107,69.768461,3.440885,2.172226,14.587079,44.547846,4.321806,18.321604,0.014333,0.595862,0.240453,7.892977,7.714286,1.081091,1.002909,0.254753,8.175066,-14.442107,5.414474,0.031149,0.00292
HII,2025-09-30,0.123434,0.046679,0.045426,0.096178,0.004073,0.029093,0.01178,0.013786,0.023629,73.136594,3.322308,2.12777,815.754319,43.38699,4.172872,1024.600458,0.013673,0.587079,0.237712,7.771987,9.869565,1.139156,1.057365,0.259322,8.534759,-17.110407,0.813793,0.032895,0.003133
HII,2025-12-31,0.11565,0.045742,0.045742,0.089471,0.148446,0.031342,0.012472,0.016426,0.023083,66.696894,3.050865,2.090441,20.55195,42.828958,3.831935,25.813577,0.014993,0.576188,0.229273,6.192926,8.615385,1.133333,1.061412,0.272649,10.253687,-4.417688,4.08805,0.03855,0.003165
HII,2026-03-31,0.131655,0.048403,0.04808,0.092288,-0.149726,0.028949,0.011889,0.015148,0.021361,71.173196,3.422009,2.060386,-22.855186,46.572748,4.298098,-28.706478,0.01405,0.569458,0.233863,8.688811,9.545455,1.1906,1.105477,0.247267,7.633005,-14.845786,-2.61745,0.023879,0.006776
HLT,2024-12-31,0.240388,0.17571,0.181459,0.191161,0.18074,-0.135498,0.030565,0.065867,0.041702,144.847473,26.283857,-19.626502,145.423407,161.05258,30.786911,170.337917,0.006904,-3.18916,0.719404,18.515038,3.140127,0.69617,,0.168442,1.758054,,1.152475,0.028387,0.012936
HLT,2025-03-31,0.258627,0.198887,0.111317,0.22115,0.152876,-0.068524,0.0187,0.057897,0.049518,243.826579,27.142105,-16.70808,177.543625,143.758343,31.792198,207.961098,0.004101,-2.713568,0.74051,17.484899,3.827586,0.571665,,0.167986,1.711111,,1.506667,0.014842,0.013358
HLT,2025-06-30,0.30475,0.248008,0.140261,0.262353,0.196047,-0.095861,0.027666,0.086041,0.068911,166.245395,23.317811,-15.936378,118.939795,104.106892,27.31271,139.317028,0.006015,-2.547495,0.735224,12.846902,5.165563,0.538495,,0.197246,1.871718,,1.495455,0.013707,0.017533
HLT,2025-09-30,0.301603,0.249038,0.134615,0.259295,0.245513,-0.085158,0.025239,0.080761,0.063887,174.161842,23.444863,-14.8313,95.493438,105.908495,27.46153,111.85375,0.005742,-2.504258,0.742203,13.07911,4.798742,0.6639,,0.187489,1.88862,,1.942857,0.016026,0.014103
HLT,2025-12-31,0.259475,0.195011,0.09621,0.207645,0.048915,-0.055122,0.017706,0.059953,0.048427,246.289474,23.695489,-13.57609,484.423666,133.666104,27.755093,567.417035,0.00406,-2.43003,0.780553,17.854914,3.6,0.664596,,0.184035,1.826627,,0.683502,0.016845,0.011338
HLT,2026-03-31,0.290432,0.230848,0.131086,0.248553,0.199864,-0.065199,0.023497,0.077673,0.057486,189.994737,24.905677,-12.387464,124.613243,117.369825,29.172616,145.962474,0.005263,-2.211346,0.796948,16.157534,4.197531,0.608428,,0.179249,1.744062,,1.605195,0.010555,0.015322
HOLX,2024-12-31,0.568115,0.228714,0.196712,0.34449,0.139264,0.042109,0.023027,0.026001,0.035981,,,,,,,,,0.53221,0.29104,2.113352,9.114754,3.485235,2.779828,0.117062,1.618309,614.612799,0.941791,0.045997,0.029458
HOLX,2025-03-31,0.375311,0.0377,-0.017308,0.076395,0.128519,-0.003767,-0.002036,0.003242,7.9e-05,,,,,,,,,0.54799,0.296193,14.166667,0.020619,3.242094,2.517935,0.117646,1.560056,529.278878,-9.735632,0.039988,0.02825
HOLX,2025-06-30,0.563196,0.254835,0.190369,0.326236,0.301328,0.040248,0.022132,0.029434,0.033645,,,,,,,,,0.520909,0.286449,2.316766,9.131488,3.554701,2.813195,0.11626,1.680289,642.45935,1.761416,0.033991,0.013186
HOLX,2025-09-30,0.555926,0.240949,0.178354,0.319455,0.309356,0.037085,0.020766,0.027578,0.031825,,,,,,,,,0.520375,0.291384,1.63555,8.944056,3.753684,3.058432,0.116429,1.747004,589.512682,1.896902,0.028963,0.011719
HOLX,2025-12-31,0.559649,0.22991,0.17093,0.311987,0.185913,0.034146,0.019508,0.024225,0.031266,,,,,,,,,0.480506,0.274522,1.042215,9.322464,4.040156,3.316409,0.114131,1.793564,589.073277,1.28364,0.033499,0.025673
HON,2024-12-31,0.363799,0.182296,0.127379,0.21927,0.187153,0.069016,0.017089,0.030942,0.034019,55.4804,7.067041,3.829009,37.760759,44.181878,9.687779,51.763938,0.018024,1.72281,0.426579,9.553345,6.305842,1.312947,1.036131,0.134156,1.392024,249.412027,1.775097,0.038957,0.004064
HON,2025-03-31,0.387899,0.19451,0.162353,0.254902,0.045602,0.082975,0.019264,0.026867,0.036691,49.201045,7.987934,4.082478,175.16539,42.95838,10.950175,240.123622,0.020325,1.880089,0.436491,10.186813,6.842105,1.252549,0.953015,0.118655,1.081687,329.217842,0.412008,0.021289,0.006611
HON,2025-06-30,0.388621,0.204212,0.151662,0.256376,0.092253,0.097546,0.020021,0.033699,0.03875,45.409117,6.886815,4.42947,74.651637,36.823781,9.440718,102.335408,0.022022,2.268531,0.465601,9.85795,6.669697,1.293631,0.96924,0.132009,1.173297,305.4374,0.840127,0.035162,0.005699
HON,2025-09-30,0.340796,0.168524,0.175346,0.285646,0.279977,0.108747,0.022554,0.027266,0.044202,39.064281,6.849761,4.248142,24.465447,32.872625,9.389923,33.5382,0.025599,2.206948,0.457716,8.108644,7.276836,1.358143,1.04373,0.128626,1.166424,302.49522,1.801644,0.035934,0.003459
HON,2025-12-31,0.360641,0.104082,-0.016764,-0.018513,0.167055,-0.008271,-0.001561,0.012551,-0.002527,-619.933162,10.392466,5.127468,62.209698,-769.530033,14.246401,85.279506,-0.001613,2.557753,0.482662,-173.96063,-0.339572,1.297813,1.034637,0.093104,0.900144,392.757967,-10.469565,0.008455,0.006122
HON,2026-03-31,0.387072,0.189981,0.089795,0.174888,-0.095483,0.060412,0.011096,0.030968,0.023929,86.835948,7.797475,5.245939,-81.663589,61.119646,10.689086,-111.947668,0.011516,2.703385,0.496553,15.485929,3.488764,1.385103,1.096717,0.123574,1.134086,344.18542,-0.791717,0.02439,0.006234
HONA,2025-03-31,0.373834,0.24325,0.190722,0.25405,0.043201,,,,,86.32223,16.463518,,381.093027,,,,0.011585,,,,,,,,,,0.356499,0.024791,0.005891
HONA,2026-03-31,0.37454,0.18727,0.115809,0.220588,-0.08318,-0.141653,0.023592,0.052567,0.054598,133.080105,15.41185,-18.851145,-185.282798,,,,0.007514,-4.453626,0.74175,15.464583,4.182266,1.617237,0.852916,0.203717,2.008306,424.31865,-0.446429,0.03148,0.005744
HOOD,2024-12-31,0.857988,0.550296,0.903353,0.571992,-1.395464,0.114902,0.034979,0.036152,0.069034,98.269095,88.771687,11.291331,-63.614481,146.07497,83.55373,-59.875253,0.010176,0.936152,0.284989,5.398276,,1.3866,,0.038722,0.116418,,-1.528384,0.014793,0.075937
HOOD,2025-03-31,0.824164,0.399137,0.36246,0.420712,0.68069,0.042248,0.012211,0.019652,0.045758,267.90027,97.10301,11.318306,142.653709,217.239699,91.395343,134.268594,0.003733,1.143971,0.330632,12.005128,,1.349133,,0.033688,0.098262,,1.910714,0.011866,0.078749
HOOD,2025-06-30,0.857432,0.443883,0.390293,0.465116,3.529828,0.04782,0.010927,0.01851,0.053524,233.198162,91.015663,11.151448,25.784729,184.181484,85.665806,24.269116,0.004288,1.565907,0.35783,18.430435,,1.247438,,0.027998,0.09832,,9.090674,0.0182,0.078868
HOOD,2025-09-30,0.867347,0.49843,0.436421,0.515699,-1.246468,0.0649,0.013413,0.02298,0.073072,161.896566,70.655016,10.507119,-56.684188,128.955072,66.501949,-53.352319,0.006177,1.828645,0.377931,17.252664,,1.220286,,0.030734,0.085664,,-2.834532,0.009419,0.061224
HOOD,2025-12-31,0.765394,0.506625,0.471551,0.524552,-0.740452,0.066193,0.015864,0.028649,0.0694,148.784282,70.159385,9.848413,-94.752095,125.889276,66.03545,-89.182613,0.006721,1.271991,0.304848,10.943536,,1.261861,,0.033642,0.069653,,-1.54876,0.010133,0.059236
HOOD,2026-03-31,0.805998,0.385192,0.328022,0.406748,1.893158,0.037558,0.007697,0.015238,0.041431,257.184259,84.362222,9.659244,44.561629,195.215398,79.403451,41.942318,0.003888,1.436528,0.294388,19.297235,,1.221044,,0.023464,0.057369,,5.822857,0.01687,0.086223
HPE,2025-01-31,0.292208,0.065444,0.079832,0.141711,-0.116883,0.024857,0.008915,0.010201,0.011316,96.770345,7.725364,2.405447,-66.094778,68.95598,9.771837,-83.603492,0.010334,0.70873,0.254198,3.994609,,1.32557,0.981168,0.111678,2.490171,4.095605,-0.62201,0.067227,0.019608
HPE,2025-04-30,0.284384,0.038547,-0.137669,0.113806,-0.132162,-0.043994,-0.015474,0.007102,0.006787,-57.78572,7.955291,2.542213,-60.193459,88.419361,10.062673,-76.138894,-0.017305,0.734487,0.258349,6.754608,,1.286617,0.956679,0.112403,2.140011,88.973191,0.439048,0.071719,0.015209
HPE,2025-07-31,0.292469,0.046848,0.033384,0.122045,0.079794,0.012499,0.003944,0.008906,0.008561,198.934447,6.64131,2.486477,83.230462,68.832292,8.400614,105.278471,0.005027,0.969306,0.305831,17.113901,,0.950817,0.688887,0.118128,1.736882,125.503263,4.278689,0.063047,0.019374
HPE,2025-10-31,0.334849,0.042153,0.01808,0.132762,0.188449,0.007088,0.002305,0.0,0.007959,346.714323,6.268727,2.457672,33.264806,59.726074,7.929332,42.076757,0.002884,0.975251,0.317195,12.912062,,1.014243,0.756483,0.127513,1.968877,107.202965,14.085714,0.066226,0.02025
HPE,2026-01-31,0.359101,0.063111,0.048597,0.156865,0.065477,0.018245,0.005966,0.012655,0.011418,134.23674,6.523493,2.44914,99.630552,52.603157,8.251586,126.022997,0.00745,0.872326,0.285226,11.494174,,1.034733,0.750913,0.122756,2.032561,89.81125,2.606195,0.061176,0.023223
HPE,2026-04-30,0.365237,0.077262,0.058438,0.159393,0.077449,0.024672,0.007848,0.015825,0.015703,97.235587,5.682244,2.39898,73.367602,45.092835,7.187489,92.802909,0.010284,0.840028,0.267205,9.373678,,1.088378,0.753475,0.134294,1.804021,79.707781,2.259615,0.054598,0.020416
HPQ,2025-01-31,0.210308,0.068202,0.041839,0.077162,0.005332,-0.527052,0.014513,0.085759,0.073504,40.206626,1.682223,-21.190992,315.510329,28.673458,2.212511,414.968661,0.024872,-10.170709,0.280067,6.536468,5.992908,0.722971,0.415215,0.346879,3.224451,-161.989976,0.661947,0.022364,0.014218
HPQ,2025-04-30,0.207186,0.059985,0.030711,0.064826,-0.010968,-0.318182,0.010464,0.067253,0.053255,55.952571,1.718362,-17.803091,-156.667198,34.863178,2.260041,-206.053404,0.017872,-9.338558,0.307121,9.381564,4.465753,0.732716,0.424876,0.34073,3.048893,-124.755365,0.093596,0.013843,0.01059
HPQ,2025-07-31,0.204637,0.059862,0.054766,0.077017,0.10379,-0.846837,0.019145,0.095851,0.06397,29.772927,1.630544,-25.212812,15.710058,27.845055,2.144541,20.66234,0.033588,-11.958935,0.270362,6.273066,5.363636,0.738372,0.438487,0.349576,2.7195,-150.017087,2.176933,0.015432,0.007178
HPQ,2025-10-31,0.202336,0.073502,0.054307,0.079719,0.097479,-2.297688,0.019033,0.110052,0.076653,28.57452,1.551796,-65.655329,15.919232,25.60218,2.040969,20.937452,0.034996,-31.450867,0.260528,5.120823,7.672,0.767414,0.476485,0.350475,2.571855,-156.249439,2.042767,0.013457,0.006148
HPQ,2026-01-31,0.196357,0.061158,0.037748,0.069677,0.010389,-0.711488,0.013121,0.080286,0.064679,41.682098,1.5734,-29.656323,151.444958,29.699546,2.069382,199.184957,0.023991,-14.279373,0.263344,6.505964,6.545455,0.758826,0.460533,0.34761,2.707802,-163.514673,0.702752,0.016138,0.012606
HPQ,2026-04-30,0.209328,0.068087,0.031233,0.060938,0.052471,-3.125,0.010481,0.094039,0.048233,50.481653,1.576676,-157.755164,30.048603,34.029321,2.073691,39.520825,0.019809,-75.444444,0.253028,6.791572,5.07438,0.794014,0.48934,0.335569,2.352327,-164.273547,2.057778,0.011799,0.007773
HRL,2025-01-31,0.159004,0.071004,0.057071,0.101514,0.079309,0.021247,0.012726,0.015245,0.019677,81.909518,4.674671,1.740299,58.942689,44.983252,4.566439,57.578008,0.012209,0.355913,0.213183,6.64782,12.205066,2.452353,1.313515,0.222988,3.892677,211.027589,1.812728,0.024146,0.001825
HRL,2025-04-30,0.167114,0.080378,0.0621,0.108309,-0.006431,0.022412,0.013412,0.016685,0.020672,77.613315,4.819811,1.739434,-749.434967,43.470142,4.708219,-732.083542,0.012884,0.355805,0.212933,6.969685,12.810258,2.472063,1.169597,0.215978,3.89635,246.721433,0.313526,0.025901,0.003823
HRL,2025-07-31,0.160676,0.075373,0.060583,0.10573,0.027863,0.022731,0.013614,0.016229,0.021066,76.039861,4.606755,1.728474,165.335969,42.562014,4.500096,161.507999,0.013151,0.353434,0.211674,7.040687,13.15323,2.469278,1.11527,0.224712,3.967978,251.734337,0.852821,0.023804,0.0016
HRL,2025-10-31,0.139639,0.069491,-0.017622,0.021141,0.072653,-0.007105,-0.004191,0.020577,-0.000169,-248.886048,4.385814,1.76831,60.366545,202.655404,4.284271,58.968898,-0.004018,0.361646,0.21335,32.46982,-0.103418,2.466444,1.20103,0.237858,4.059139,225.183302,-5.752106,0.028709,0.001323
HRL,2026-01-31,0.155113,0.075274,0.060054,0.106079,0.092564,0.022901,0.013652,0.016374,0.021094,76.851701,4.615214,1.759994,49.859633,42.499987,4.50836,48.705249,0.013012,0.359954,0.214584,6.195482,12.877129,2.661792,1.3677,0.227337,4.348019,223.272892,1.920859,0.02279,0.002286
