Ticker,Date,Open,High,Low,Close,Volume
MSFT,2022-02-02,298.91,304.21,298.19,302.61,36636000
MSFT,2022-02-03,298.78,300.46,289.58,290.82,43730000
MSFT,2022-02-04,289.82,298.11,289.58,295.35,35096500
MSFT,2022-02-07,295.57,297.18,289.52,290.53,28533300
MSFT,2022-02-08,290.82,294.98,289.57,294.02,32421200
MSFT,2022-02-09,299.14,301.13,296.75,300.44,31284700
MSFT,2022-02-10,293.51,298.42,290.29,291.91,45386200
MSFT,2022-02-11,292.69,293.76,284.03,284.83,39175600
MSFT,2022-02-14,283.6,286.49,281.26,284.79,36359500
MSFT,2022-02-15,289.62,290.39,286.74,290.07,27058300
MSFT,2022-02-16,288.64,291.05,284.1,289.73,29982100
MSFT,2022-02-17,286.69,287.12,280.54,281.25,32461600
MSFT,2022-02-18,283.49,284.27,276.97,278.54,34264000
MSFT,2022-02-22,275.7,282.03,275.22,278.33,41736100
MSFT,2022-02-23,280.71,282.18,270.96,271.13,37811200
MSFT,2022-02-24,263.62,285.53,262.66,284.98,56989700
MSFT,2022-02-25,285.51,287.92,282.14,287.61,32546700
MSFT,2022-02-28,284.71,289.38,283.44,289.04,34627500
MSFT,2022-03-01,286.73,290.18,282.62,285.33,31217800
MSFT,2022-03-02,285.72,291.63,284.12,290.4,31873000
MSFT,2022-03-03,293.01,293.24,284.46,286.27,27314500
MSFT,2022-03-04,284.69,286.01,277.8,280.4,32356500
MSFT,2022-03-07,279.12,280.24,269.44,269.81,43157200
MSFT,2022-03-08,268.74,274.7,261.19,266.85,48159500
MSFT,2022-03-09,274.19,280.15,271.62,279.09,35204500
MSFT,2022-03-10,273.79,277.25,271.43,276.27,30628000
MSFT,2022-03-11,278.57,280.06,270.31,270.93,27209300
MSFT,2022-03-14,271.19,276.09,266.82,267.42,30660700
MSFT,2022-03-15,271.2,278.43,269.64,277.78,34245100
MSFT,2022-03-16,279.68,284.96,273.96,284.79,37826300
MSFT,2022-03-17,283.72,285.97,279.93,285.59,30816600
MSFT,2022-03-18,285.73,291.18,283.18,290.63,43390600
MSFT,2022-03-21,289.14,290.35,285.28,289.4,28351200
MSFT,2022-03-22,290.02,295.05,289.02,294.14,27599700
MSFT,2022-03-23,290.71,293.34,288.01,289.72,25715400
MSFT,2022-03-24,289.38,294.28,288.59,294.18,24484500
MSFT,2022-03-25,295.27,295.53,289.53,293.77,22566500
MSFT,2022-03-28,294.4,300.66,294.4,300.56,29578200
MSFT,2022-03-29,303.67,305.52,298.97,305.12,30393400
MSFT,2022-03-30,303.52,305.64,301.41,303.62,28163600
MSFT,2022-03-31,303.66,304.86,297.85,298.25,33422100
MSFT,2022-04-01,299.28,300.01,295.57,299.33,27110500
MSFT,2022-04-04,299.97,304.83,299.61,304.69,24289600
MSFT,2022-04-05,303.05,304.6,299.76,300.74,23156700
MSFT,2022-04-06,295.23,296.98,287.03,289.73,40110400
MSFT,2022-04-07,286.98,293.74,286.68,291.54,31411200
MSFT,2022-04-08,290.64,291.3,286.61,287.28,24361900
MSFT,2022-04-11,282.27,283.06,275.7,275.95,34569300
MSFT,2022-04-12,279.8,281.25,271.34,272.86,30966700
MSFT,2022-04-13,273.51,279.17,272.12,278.24,21907200
MSFT,2022-04-14,278.69,278.9,270.21,270.7,28221600
MSFT,2022-04-18,269.81,273.24,269.26,271.37,20778000
MSFT,2022-04-19,270.27,276.83,269.33,275.99,22297700
MSFT,2022-04-20,279.96,280.25,276.06,277.02,22906700
MSFT,2022-04-21,279.17,283.73,270.92,271.65,29454600
